guid,Category
ynat-v1_dev_07782,0
ynat-v1_dev_07783,6
ynat-v1_dev_07784,3
ynat-v1_dev_07785,0
ynat-v1_dev_07786,0
ynat-v1_dev_07787,3
ynat-v1_dev_07788,6
ynat-v1_dev_07789,4
ynat-v1_dev_07790,1
ynat-v1_dev_07791,4
ynat-v1_dev_07792,0
ynat-v1_dev_07793,5
ynat-v1_dev_07794,1
ynat-v1_dev_07795,1
ynat-v1_dev_07796,3
ynat-v1_dev_07797,1
ynat-v1_dev_07798,0
ynat-v1_dev_07799,2
ynat-v1_dev_07800,1
ynat-v1_dev_07801,5
ynat-v1_dev_07802,3
ynat-v1_dev_07803,5
ynat-v1_dev_07804,2
ynat-v1_dev_07805,2
ynat-v1_dev_07806,5
ynat-v1_dev_07807,1
ynat-v1_dev_07808,0
ynat-v1_dev_07809,1
ynat-v1_dev_07810,2
ynat-v1_dev_07811,4
ynat-v1_dev_07812,1
ynat-v1_dev_07813,3
ynat-v1_dev_07814,0
ynat-v1_dev_07815,1
ynat-v1_dev_07816,1
ynat-v1_dev_07817,3
ynat-v1_dev_07818,2
ynat-v1_dev_07819,3
ynat-v1_dev_07820,2
ynat-v1_dev_07821,1
ynat-v1_dev_07822,0
ynat-v1_dev_07823,2
ynat-v1_dev_07824,1
ynat-v1_dev_07825,1
ynat-v1_dev_07826,6
ynat-v1_dev_07827,2
ynat-v1_dev_07828,6
ynat-v1_dev_07829,6
ynat-v1_dev_07830,1
ynat-v1_dev_07831,2
ynat-v1_dev_07832,2
ynat-v1_dev_07833,3
ynat-v1_dev_07834,2
ynat-v1_dev_07835,2
ynat-v1_dev_07836,0
ynat-v1_dev_07837,2
ynat-v1_dev_07838,2
ynat-v1_dev_07839,1
ynat-v1_dev_07840,6
ynat-v1_dev_07841,1
ynat-v1_dev_07842,1
ynat-v1_dev_07843,4
ynat-v1_dev_07844,2
ynat-v1_dev_07845,2
ynat-v1_dev_07846,2
ynat-v1_dev_07847,6
ynat-v1_dev_07848,1
ynat-v1_dev_07849,5
ynat-v1_dev_07850,1
ynat-v1_dev_07851,1
ynat-v1_dev_07852,3
ynat-v1_dev_07853,1
ynat-v1_dev_07854,2
ynat-v1_dev_07855,4
ynat-v1_dev_07856,6
ynat-v1_dev_07857,2
ynat-v1_dev_07858,4
ynat-v1_dev_07859,2
ynat-v1_dev_07860,1
ynat-v1_dev_07861,3
ynat-v1_dev_07862,3
ynat-v1_dev_07863,2
ynat-v1_dev_07864,3
ynat-v1_dev_07865,1
ynat-v1_dev_07866,2
ynat-v1_dev_07867,0
ynat-v1_dev_07868,2
ynat-v1_dev_07869,5
ynat-v1_dev_07870,3
ynat-v1_dev_07871,2
ynat-v1_dev_07872,0
ynat-v1_dev_07873,6
ynat-v1_dev_07874,1
ynat-v1_dev_07875,1
ynat-v1_dev_07876,2
ynat-v1_dev_07877,3
ynat-v1_dev_07878,5
ynat-v1_dev_07879,2
ynat-v1_dev_07880,2
ynat-v1_dev_07881,0
ynat-v1_dev_07882,3
ynat-v1_dev_07883,2
ynat-v1_dev_07884,2
ynat-v1_dev_07885,2
ynat-v1_dev_07886,2
ynat-v1_dev_07887,2
ynat-v1_dev_07888,2
ynat-v1_dev_07889,2
ynat-v1_dev_07890,3
ynat-v1_dev_07891,1
ynat-v1_dev_07892,3
ynat-v1_dev_07893,4
ynat-v1_dev_07894,5
ynat-v1_dev_07895,6
ynat-v1_dev_07896,0
ynat-v1_dev_07897,2
ynat-v1_dev_07898,6
ynat-v1_dev_07899,1
ynat-v1_dev_07900,1
ynat-v1_dev_07901,2
ynat-v1_dev_07902,2
ynat-v1_dev_07903,3
ynat-v1_dev_07904,3
ynat-v1_dev_07905,1
ynat-v1_dev_07906,2
ynat-v1_dev_07907,2
ynat-v1_dev_07908,2
ynat-v1_dev_07909,3
ynat-v1_dev_07910,3
ynat-v1_dev_07911,1
ynat-v1_dev_07912,1
ynat-v1_dev_07913,2
ynat-v1_dev_07914,6
ynat-v1_dev_07915,3
ynat-v1_dev_07916,2
ynat-v1_dev_07917,2
ynat-v1_dev_07918,4
ynat-v1_dev_07919,0
ynat-v1_dev_07920,2
ynat-v1_dev_07921,2
ynat-v1_dev_07922,1
ynat-v1_dev_07923,3
ynat-v1_dev_07924,2
ynat-v1_dev_07925,1
ynat-v1_dev_07926,3
ynat-v1_dev_07927,2
ynat-v1_dev_07928,1
ynat-v1_dev_07929,2
ynat-v1_dev_07930,3
ynat-v1_dev_07931,3
ynat-v1_dev_07932,3
ynat-v1_dev_07933,2
ynat-v1_dev_07934,0
ynat-v1_dev_07935,0
ynat-v1_dev_07936,1
ynat-v1_dev_07937,6
ynat-v1_dev_07938,6
ynat-v1_dev_07939,2
ynat-v1_dev_07940,2
ynat-v1_dev_07941,2
ynat-v1_dev_07942,4
ynat-v1_dev_07943,2
ynat-v1_dev_07944,3
ynat-v1_dev_07945,2
ynat-v1_dev_07946,3
ynat-v1_dev_07947,2
ynat-v1_dev_07948,3
ynat-v1_dev_07949,1
ynat-v1_dev_07950,0
ynat-v1_dev_07951,2
ynat-v1_dev_07952,0
ynat-v1_dev_07953,2
ynat-v1_dev_07954,2
ynat-v1_dev_07955,4
ynat-v1_dev_07956,2
ynat-v1_dev_07957,3
ynat-v1_dev_07958,2
ynat-v1_dev_07959,2
ynat-v1_dev_07960,1
ynat-v1_dev_07961,1
ynat-v1_dev_07962,1
ynat-v1_dev_07963,2
ynat-v1_dev_07964,3
ynat-v1_dev_07965,6
ynat-v1_dev_07966,3
ynat-v1_dev_07967,3
ynat-v1_dev_07968,2
ynat-v1_dev_07969,2
ynat-v1_dev_07970,3
ynat-v1_dev_07971,3
ynat-v1_dev_07972,5
ynat-v1_dev_07973,0
ynat-v1_dev_07974,0
ynat-v1_dev_07975,0
ynat-v1_dev_07976,4
ynat-v1_dev_07977,0
ynat-v1_dev_07978,2
ynat-v1_dev_07979,1
ynat-v1_dev_07980,3
ynat-v1_dev_07981,5
ynat-v1_dev_07982,4
ynat-v1_dev_07983,3
ynat-v1_dev_07984,4
ynat-v1_dev_07985,2
ynat-v1_dev_07986,3
ynat-v1_dev_07987,0
ynat-v1_dev_07988,2
ynat-v1_dev_07989,2
ynat-v1_dev_07990,3
ynat-v1_dev_07991,3
ynat-v1_dev_07992,0
ynat-v1_dev_07993,1
ynat-v1_dev_07994,2
ynat-v1_dev_07995,3
ynat-v1_dev_07996,2
ynat-v1_dev_07997,2
ynat-v1_dev_07998,3
ynat-v1_dev_07999,1
ynat-v1_dev_08000,0
ynat-v1_dev_08001,2
ynat-v1_dev_08002,2
ynat-v1_dev_08003,5
ynat-v1_dev_08004,2
ynat-v1_dev_08005,4
ynat-v1_dev_08006,1
ynat-v1_dev_08007,1
ynat-v1_dev_08008,3
ynat-v1_dev_08009,2
ynat-v1_dev_08010,0
ynat-v1_dev_08011,1
ynat-v1_dev_08012,2
ynat-v1_dev_08013,2
ynat-v1_dev_08014,2
ynat-v1_dev_08015,3
ynat-v1_dev_08016,2
ynat-v1_dev_08017,0
ynat-v1_dev_08018,3
ynat-v1_dev_08019,0
ynat-v1_dev_08020,1
ynat-v1_dev_08021,0
ynat-v1_dev_08022,0
ynat-v1_dev_08023,4
ynat-v1_dev_08024,4
ynat-v1_dev_08025,6
ynat-v1_dev_08026,3
ynat-v1_dev_08027,2
ynat-v1_dev_08028,2
ynat-v1_dev_08029,2
ynat-v1_dev_08030,6
ynat-v1_dev_08031,0
ynat-v1_dev_08032,1
ynat-v1_dev_08033,3
ynat-v1_dev_08034,2
ynat-v1_dev_08035,2
ynat-v1_dev_08036,2
ynat-v1_dev_08037,5
ynat-v1_dev_08038,1
ynat-v1_dev_08039,0
ynat-v1_dev_08040,2
ynat-v1_dev_08041,0
ynat-v1_dev_08042,2
ynat-v1_dev_08043,4
ynat-v1_dev_08044,2
ynat-v1_dev_08045,2
ynat-v1_dev_08046,5
ynat-v1_dev_08047,3
ynat-v1_dev_08048,2
ynat-v1_dev_08049,2
ynat-v1_dev_08050,6
ynat-v1_dev_08051,2
ynat-v1_dev_08052,5
ynat-v1_dev_08053,1
ynat-v1_dev_08054,5
ynat-v1_dev_08055,2
ynat-v1_dev_08056,2
ynat-v1_dev_08057,5
ynat-v1_dev_08058,3
ynat-v1_dev_08059,2
ynat-v1_dev_08060,1
ynat-v1_dev_08061,0
ynat-v1_dev_08062,0
ynat-v1_dev_08063,2
ynat-v1_dev_08064,3
ynat-v1_dev_08065,2
ynat-v1_dev_08066,0
ynat-v1_dev_08067,2
ynat-v1_dev_08068,3
ynat-v1_dev_08069,3
ynat-v1_dev_08070,6
ynat-v1_dev_08071,2
ynat-v1_dev_08072,2
ynat-v1_dev_08073,2
ynat-v1_dev_08074,2
ynat-v1_dev_08075,0
ynat-v1_dev_08076,1
ynat-v1_dev_08077,2
ynat-v1_dev_08078,2
ynat-v1_dev_08079,1
ynat-v1_dev_08080,0
ynat-v1_dev_08081,1
ynat-v1_dev_08082,0
ynat-v1_dev_08083,0
ynat-v1_dev_08084,2
ynat-v1_dev_08085,3
ynat-v1_dev_08086,1
ynat-v1_dev_08087,1
ynat-v1_dev_08088,5
ynat-v1_dev_08089,2
ynat-v1_dev_08090,3
ynat-v1_dev_08091,1
ynat-v1_dev_08092,2
ynat-v1_dev_08093,1
ynat-v1_dev_08094,6
ynat-v1_dev_08095,6
ynat-v1_dev_08096,2
ynat-v1_dev_08097,2
ynat-v1_dev_08098,2
ynat-v1_dev_08099,4
ynat-v1_dev_08100,2
ynat-v1_dev_08101,2
ynat-v1_dev_08102,3
ynat-v1_dev_08103,3
ynat-v1_dev_08104,3
ynat-v1_dev_08105,0
ynat-v1_dev_08106,3
ynat-v1_dev_08107,2
ynat-v1_dev_08108,3
ynat-v1_dev_08109,2
ynat-v1_dev_08110,0
ynat-v1_dev_08111,3
ynat-v1_dev_08112,2
ynat-v1_dev_08113,4
ynat-v1_dev_08114,2
ynat-v1_dev_08115,2
ynat-v1_dev_08116,2
ynat-v1_dev_08117,2
ynat-v1_dev_08118,2
ynat-v1_dev_08119,1
ynat-v1_dev_08120,2
ynat-v1_dev_08121,0
ynat-v1_dev_08122,2
ynat-v1_dev_08123,1
ynat-v1_dev_08124,2
ynat-v1_dev_08125,2
ynat-v1_dev_08126,3
ynat-v1_dev_08127,3
ynat-v1_dev_08128,6
ynat-v1_dev_08129,5
ynat-v1_dev_08130,3
ynat-v1_dev_08131,5
ynat-v1_dev_08132,1
ynat-v1_dev_08133,2
ynat-v1_dev_08134,0
ynat-v1_dev_08135,2
ynat-v1_dev_08136,2
ynat-v1_dev_08137,5
ynat-v1_dev_08138,2
ynat-v1_dev_08139,0
ynat-v1_dev_08140,1
ynat-v1_dev_08141,2
ynat-v1_dev_08142,2
ynat-v1_dev_08143,5
ynat-v1_dev_08144,2
ynat-v1_dev_08145,5
ynat-v1_dev_08146,1
ynat-v1_dev_08147,1
ynat-v1_dev_08148,2
ynat-v1_dev_08149,3
ynat-v1_dev_08150,0
ynat-v1_dev_08151,6
ynat-v1_dev_08152,0
ynat-v1_dev_08153,1
ynat-v1_dev_08154,0
ynat-v1_dev_08155,5
ynat-v1_dev_08156,2
ynat-v1_dev_08157,2
ynat-v1_dev_08158,0
ynat-v1_dev_08159,1
ynat-v1_dev_08160,4
ynat-v1_dev_08161,6
ynat-v1_dev_08162,6
ynat-v1_dev_08163,2
ynat-v1_dev_08164,2
ynat-v1_dev_08165,2
ynat-v1_dev_08166,1
ynat-v1_dev_08167,2
ynat-v1_dev_08168,3
ynat-v1_dev_08169,2
ynat-v1_dev_08170,5
ynat-v1_dev_08171,4
ynat-v1_dev_08172,1
ynat-v1_dev_08173,2
ynat-v1_dev_08174,2
ynat-v1_dev_08175,0
ynat-v1_dev_08176,6
ynat-v1_dev_08177,4
ynat-v1_dev_08178,1
ynat-v1_dev_08179,1
ynat-v1_dev_08180,2
ynat-v1_dev_08181,3
ynat-v1_dev_08182,6
ynat-v1_dev_08183,2
ynat-v1_dev_08184,3
ynat-v1_dev_08185,1
ynat-v1_dev_08186,1
ynat-v1_dev_08187,2
ynat-v1_dev_08188,2
ynat-v1_dev_08189,2
ynat-v1_dev_08190,4
ynat-v1_dev_08191,6
ynat-v1_dev_08192,2
ynat-v1_dev_08193,1
ynat-v1_dev_08194,2
ynat-v1_dev_08195,3
ynat-v1_dev_08196,3
ynat-v1_dev_08197,2
ynat-v1_dev_08198,1
ynat-v1_dev_08199,5
ynat-v1_dev_08200,2
ynat-v1_dev_08201,2
ynat-v1_dev_08202,5
ynat-v1_dev_08203,0
ynat-v1_dev_08204,1
ynat-v1_dev_08205,2
ynat-v1_dev_08206,6
ynat-v1_dev_08207,3
ynat-v1_dev_08208,2
ynat-v1_dev_08209,3
ynat-v1_dev_08210,4
ynat-v1_dev_08211,2
ynat-v1_dev_08212,2
ynat-v1_dev_08213,1
ynat-v1_dev_08214,1
ynat-v1_dev_08215,1
ynat-v1_dev_08216,5
ynat-v1_dev_08217,0
ynat-v1_dev_08218,4
ynat-v1_dev_08219,2
ynat-v1_dev_08220,2
ynat-v1_dev_08221,0
ynat-v1_dev_08222,4
ynat-v1_dev_08223,0
ynat-v1_dev_08224,5
ynat-v1_dev_08225,0
ynat-v1_dev_08226,0
ynat-v1_dev_08227,1
ynat-v1_dev_08228,2
ynat-v1_dev_08229,3
ynat-v1_dev_08230,2
ynat-v1_dev_08231,1
ynat-v1_dev_08232,1
ynat-v1_dev_08233,2
ynat-v1_dev_08234,1
ynat-v1_dev_08235,6
ynat-v1_dev_08236,2
ynat-v1_dev_08237,2
ynat-v1_dev_08238,4
ynat-v1_dev_08239,2
ynat-v1_dev_08240,3
ynat-v1_dev_08241,2
ynat-v1_dev_08242,2
ynat-v1_dev_08243,2
ynat-v1_dev_08244,1
ynat-v1_dev_08245,3
ynat-v1_dev_08246,1
ynat-v1_dev_08247,2
ynat-v1_dev_08248,5
ynat-v1_dev_08249,2
ynat-v1_dev_08250,3
ynat-v1_dev_08251,1
ynat-v1_dev_08252,2
ynat-v1_dev_08253,4
ynat-v1_dev_08254,0
ynat-v1_dev_08255,2
ynat-v1_dev_08256,1
ynat-v1_dev_08257,6
ynat-v1_dev_08258,2
ynat-v1_dev_08259,3
ynat-v1_dev_08260,2
ynat-v1_dev_08261,3
ynat-v1_dev_08262,2
ynat-v1_dev_08263,3
ynat-v1_dev_08264,3
ynat-v1_dev_08265,3
ynat-v1_dev_08266,2
ynat-v1_dev_08267,2
ynat-v1_dev_08268,5
ynat-v1_dev_08269,2
ynat-v1_dev_08270,1
ynat-v1_dev_08271,2
ynat-v1_dev_08272,0
ynat-v1_dev_08273,5
ynat-v1_dev_08274,2
ynat-v1_dev_08275,0
ynat-v1_dev_08276,5
ynat-v1_dev_08277,2
ynat-v1_dev_08278,5
ynat-v1_dev_08279,4
ynat-v1_dev_08280,3
ynat-v1_dev_08281,1
ynat-v1_dev_08282,1
ynat-v1_dev_08283,2
ynat-v1_dev_08284,6
ynat-v1_dev_08285,2
ynat-v1_dev_08286,4
ynat-v1_dev_08287,3
ynat-v1_dev_08288,6
ynat-v1_dev_08289,5
ynat-v1_dev_08290,2
ynat-v1_dev_08291,3
ynat-v1_dev_08292,2
ynat-v1_dev_08293,2
ynat-v1_dev_08294,3
ynat-v1_dev_08295,2
ynat-v1_dev_08296,1
ynat-v1_dev_08297,2
ynat-v1_dev_08298,3
ynat-v1_dev_08299,2
ynat-v1_dev_08300,2
ynat-v1_dev_08301,0
ynat-v1_dev_08302,1
ynat-v1_dev_08303,3
ynat-v1_dev_08304,2
ynat-v1_dev_08305,4
ynat-v1_dev_08306,1
ynat-v1_dev_08307,4
ynat-v1_dev_08308,1
ynat-v1_dev_08309,1
ynat-v1_dev_08310,1
ynat-v1_dev_08311,1
ynat-v1_dev_08312,2
ynat-v1_dev_08313,2
ynat-v1_dev_08314,6
ynat-v1_dev_08315,3
ynat-v1_dev_08316,1
ynat-v1_dev_08317,2
ynat-v1_dev_08318,2
ynat-v1_dev_08319,3
ynat-v1_dev_08320,1
ynat-v1_dev_08321,2
ynat-v1_dev_08322,6
ynat-v1_dev_08323,2
ynat-v1_dev_08324,6
ynat-v1_dev_08325,2
ynat-v1_dev_08326,2
ynat-v1_dev_08327,2
ynat-v1_dev_08328,2
ynat-v1_dev_08329,5
ynat-v1_dev_08330,4
ynat-v1_dev_08331,4
ynat-v1_dev_08332,4
ynat-v1_dev_08333,1
ynat-v1_dev_08334,2
ynat-v1_dev_08335,2
ynat-v1_dev_08336,6
ynat-v1_dev_08337,5
ynat-v1_dev_08338,2
ynat-v1_dev_08339,2
ynat-v1_dev_08340,2
ynat-v1_dev_08341,1
ynat-v1_dev_08342,3
ynat-v1_dev_08343,6
ynat-v1_dev_08344,2
ynat-v1_dev_08345,6
ynat-v1_dev_08346,2
ynat-v1_dev_08347,1
ynat-v1_dev_08348,5
ynat-v1_dev_08349,1
ynat-v1_dev_08350,2
ynat-v1_dev_08351,3
ynat-v1_dev_08352,2
ynat-v1_dev_08353,2
ynat-v1_dev_08354,3
ynat-v1_dev_08355,5
ynat-v1_dev_08356,0
ynat-v1_dev_08357,3
ynat-v1_dev_08358,3
ynat-v1_dev_08359,1
ynat-v1_dev_08360,1
ynat-v1_dev_08361,1
ynat-v1_dev_08362,0
ynat-v1_dev_08363,6
ynat-v1_dev_08364,1
ynat-v1_dev_08365,2
ynat-v1_dev_08366,2
ynat-v1_dev_08367,4
ynat-v1_dev_08368,2
ynat-v1_dev_08369,1
ynat-v1_dev_08370,4
ynat-v1_dev_08371,2
ynat-v1_dev_08372,0
ynat-v1_dev_08373,2
ynat-v1_dev_08374,2
ynat-v1_dev_08375,0
ynat-v1_dev_08376,4
ynat-v1_dev_08377,2
ynat-v1_dev_08378,6
ynat-v1_dev_08379,1
ynat-v1_dev_08380,0
ynat-v1_dev_08381,2
ynat-v1_dev_08382,6
ynat-v1_dev_08383,3
ynat-v1_dev_08384,1
ynat-v1_dev_08385,2
ynat-v1_dev_08386,0
ynat-v1_dev_08387,1
ynat-v1_dev_08388,2
ynat-v1_dev_08389,2
ynat-v1_dev_08390,2
ynat-v1_dev_08391,5
ynat-v1_dev_08392,5
ynat-v1_dev_08393,2
ynat-v1_dev_08394,2
ynat-v1_dev_08395,3
ynat-v1_dev_08396,2
ynat-v1_dev_08397,2
ynat-v1_dev_08398,2
ynat-v1_dev_08399,0
ynat-v1_dev_08400,2
ynat-v1_dev_08401,1
ynat-v1_dev_08402,2
ynat-v1_dev_08403,1
ynat-v1_dev_08404,2
ynat-v1_dev_08405,6
ynat-v1_dev_08406,2
ynat-v1_dev_08407,3
ynat-v1_dev_08408,3
ynat-v1_dev_08409,2
ynat-v1_dev_08410,6
ynat-v1_dev_08411,2
ynat-v1_dev_08412,2
ynat-v1_dev_08413,1
ynat-v1_dev_08414,2
ynat-v1_dev_08415,2
ynat-v1_dev_08416,2
ynat-v1_dev_08417,6
ynat-v1_dev_08418,2
ynat-v1_dev_08419,6
ynat-v1_dev_08420,1
ynat-v1_dev_08421,3
ynat-v1_dev_08422,4
ynat-v1_dev_08423,2
ynat-v1_dev_08424,2
ynat-v1_dev_08425,1
ynat-v1_dev_08426,6
ynat-v1_dev_08427,6
ynat-v1_dev_08428,1
ynat-v1_dev_08429,2
ynat-v1_dev_08430,0
ynat-v1_dev_08431,5
ynat-v1_dev_08432,1
ynat-v1_dev_08433,3
ynat-v1_dev_08434,1
ynat-v1_dev_08435,2
ynat-v1_dev_08436,3
ynat-v1_dev_08437,2
ynat-v1_dev_08438,0
ynat-v1_dev_08439,6
ynat-v1_dev_08440,1
ynat-v1_dev_08441,3
ynat-v1_dev_08442,6
ynat-v1_dev_08443,6
ynat-v1_dev_08444,0
ynat-v1_dev_08445,3
ynat-v1_dev_08446,1
ynat-v1_dev_08447,1
ynat-v1_dev_08448,2
ynat-v1_dev_08449,3
ynat-v1_dev_08450,2
ynat-v1_dev_08451,5
ynat-v1_dev_08452,1
ynat-v1_dev_08453,3
ynat-v1_dev_08454,3
ynat-v1_dev_08455,5
ynat-v1_dev_08456,2
ynat-v1_dev_08457,1
ynat-v1_dev_08458,2
ynat-v1_dev_08459,1
ynat-v1_dev_08460,4
ynat-v1_dev_08461,4
ynat-v1_dev_08462,1
ynat-v1_dev_08463,3
ynat-v1_dev_08464,2
ynat-v1_dev_08465,0
ynat-v1_dev_08466,1
ynat-v1_dev_08467,3
ynat-v1_dev_08468,2
ynat-v1_dev_08469,5
ynat-v1_dev_08470,0
ynat-v1_dev_08471,2
ynat-v1_dev_08472,1
ynat-v1_dev_08473,2
ynat-v1_dev_08474,4
ynat-v1_dev_08475,1
ynat-v1_dev_08476,1
ynat-v1_dev_08477,2
ynat-v1_dev_08478,1
ynat-v1_dev_08479,5
ynat-v1_dev_08480,1
ynat-v1_dev_08481,4
ynat-v1_dev_08482,3
ynat-v1_dev_08483,0
ynat-v1_dev_08484,0
ynat-v1_dev_08485,1
ynat-v1_dev_08486,5
ynat-v1_dev_08487,2
ynat-v1_dev_08488,2
ynat-v1_dev_08489,2
ynat-v1_dev_08490,4
ynat-v1_dev_08491,3
ynat-v1_dev_08492,4
ynat-v1_dev_08493,3
ynat-v1_dev_08494,2
ynat-v1_dev_08495,2
ynat-v1_dev_08496,0
ynat-v1_dev_08497,1
ynat-v1_dev_08498,0
ynat-v1_dev_08499,2
ynat-v1_dev_08500,2
ynat-v1_dev_08501,2
ynat-v1_dev_08502,2
ynat-v1_dev_08503,2
ynat-v1_dev_08504,1
ynat-v1_dev_08505,2
ynat-v1_dev_08506,3
ynat-v1_dev_08507,0
ynat-v1_dev_08508,1
ynat-v1_dev_08509,2
ynat-v1_dev_08510,2
ynat-v1_dev_08511,2
ynat-v1_dev_08512,2
ynat-v1_dev_08513,3
ynat-v1_dev_08514,0
ynat-v1_dev_08515,5
ynat-v1_dev_08516,0
ynat-v1_dev_08517,2
ynat-v1_dev_08518,2
ynat-v1_dev_08519,1
ynat-v1_dev_08520,4
ynat-v1_dev_08521,1
ynat-v1_dev_08522,1
ynat-v1_dev_08523,5
ynat-v1_dev_08524,1
ynat-v1_dev_08525,5
ynat-v1_dev_08526,2
ynat-v1_dev_08527,3
ynat-v1_dev_08528,0
ynat-v1_dev_08529,4
ynat-v1_dev_08530,5
ynat-v1_dev_08531,5
ynat-v1_dev_08532,0
ynat-v1_dev_08533,6
ynat-v1_dev_08534,6
ynat-v1_dev_08535,2
ynat-v1_dev_08536,3
ynat-v1_dev_08537,2
ynat-v1_dev_08538,3
ynat-v1_dev_08539,1
ynat-v1_dev_08540,3
ynat-v1_dev_08541,1
ynat-v1_dev_08542,1
ynat-v1_dev_08543,3
ynat-v1_dev_08544,2
ynat-v1_dev_08545,2
ynat-v1_dev_08546,3
ynat-v1_dev_08547,2
ynat-v1_dev_08548,2
ynat-v1_dev_08549,3
ynat-v1_dev_08550,3
ynat-v1_dev_08551,2
ynat-v1_dev_08552,3
ynat-v1_dev_08553,6
ynat-v1_dev_08554,1
ynat-v1_dev_08555,2
ynat-v1_dev_08556,4
ynat-v1_dev_08557,2
ynat-v1_dev_08558,5
ynat-v1_dev_08559,4
ynat-v1_dev_08560,1
ynat-v1_dev_08561,2
ynat-v1_dev_08562,3
ynat-v1_dev_08563,2
ynat-v1_dev_08564,2
ynat-v1_dev_08565,0
ynat-v1_dev_08566,6
ynat-v1_dev_08567,2
ynat-v1_dev_08568,3
ynat-v1_dev_08569,5
ynat-v1_dev_08570,2
ynat-v1_dev_08571,1
ynat-v1_dev_08572,2
ynat-v1_dev_08573,3
ynat-v1_dev_08574,2
ynat-v1_dev_08575,3
ynat-v1_dev_08576,2
ynat-v1_dev_08577,0
ynat-v1_dev_08578,4
ynat-v1_dev_08579,0
ynat-v1_dev_08580,2
ynat-v1_dev_08581,2
ynat-v1_dev_08582,2
ynat-v1_dev_08583,0
ynat-v1_dev_08584,2
ynat-v1_dev_08585,1
ynat-v1_dev_08586,0
ynat-v1_dev_08587,1
ynat-v1_dev_08588,3
ynat-v1_dev_08589,6
ynat-v1_dev_08590,5
ynat-v1_dev_08591,4
ynat-v1_dev_08592,2
ynat-v1_dev_08593,4
ynat-v1_dev_08594,2
ynat-v1_dev_08595,1
ynat-v1_dev_08596,6
ynat-v1_dev_08597,6
ynat-v1_dev_08598,2
ynat-v1_dev_08599,2
ynat-v1_dev_08600,0
ynat-v1_dev_08601,0
ynat-v1_dev_08602,2
ynat-v1_dev_08603,2
ynat-v1_dev_08604,2
ynat-v1_dev_08605,2
ynat-v1_dev_08606,2
ynat-v1_dev_08607,0
ynat-v1_dev_08608,5
ynat-v1_dev_08609,1
ynat-v1_dev_08610,2
ynat-v1_dev_08611,2
ynat-v1_dev_08612,6
ynat-v1_dev_08613,0
ynat-v1_dev_08614,0
ynat-v1_dev_08615,1
ynat-v1_dev_08616,1
ynat-v1_dev_08617,2
ynat-v1_dev_08618,2
ynat-v1_dev_08619,0
ynat-v1_dev_08620,2
ynat-v1_dev_08621,2
ynat-v1_dev_08622,4
ynat-v1_dev_08623,2
ynat-v1_dev_08624,2
ynat-v1_dev_08625,3
ynat-v1_dev_08626,3
ynat-v1_dev_08627,2
ynat-v1_dev_08628,5
ynat-v1_dev_08629,3
ynat-v1_dev_08630,3
ynat-v1_dev_08631,3
ynat-v1_dev_08632,2
ynat-v1_dev_08633,6
ynat-v1_dev_08634,1
ynat-v1_dev_08635,2
ynat-v1_dev_08636,2
ynat-v1_dev_08637,3
ynat-v1_dev_08638,2
ynat-v1_dev_08639,3
ynat-v1_dev_08640,2
ynat-v1_dev_08641,5
ynat-v1_dev_08642,0
ynat-v1_dev_08643,6
ynat-v1_dev_08644,0
ynat-v1_dev_08645,2
ynat-v1_dev_08646,1
ynat-v1_dev_08647,2
ynat-v1_dev_08648,3
ynat-v1_dev_08649,2
ynat-v1_dev_08650,6
ynat-v1_dev_08651,2
ynat-v1_dev_08652,2
ynat-v1_dev_08653,3
ynat-v1_dev_08654,4
ynat-v1_dev_08655,2
ynat-v1_dev_08656,5
ynat-v1_dev_08657,4
ynat-v1_dev_08658,2
ynat-v1_dev_08659,5
ynat-v1_dev_08660,2
ynat-v1_dev_08661,3
ynat-v1_dev_08662,4
ynat-v1_dev_08663,6
ynat-v1_dev_08664,6
ynat-v1_dev_08665,2
ynat-v1_dev_08666,2
ynat-v1_dev_08667,1
ynat-v1_dev_08668,2
ynat-v1_dev_08669,2
ynat-v1_dev_08670,1
ynat-v1_dev_08671,2
ynat-v1_dev_08672,2
ynat-v1_dev_08673,0
ynat-v1_dev_08674,2
ynat-v1_dev_08675,0
ynat-v1_dev_08676,6
ynat-v1_dev_08677,3
ynat-v1_dev_08678,4
ynat-v1_dev_08679,3
ynat-v1_dev_08680,0
ynat-v1_dev_08681,3
ynat-v1_dev_08682,4
ynat-v1_dev_08683,2
ynat-v1_dev_08684,1
ynat-v1_dev_08685,4
ynat-v1_dev_08686,1
ynat-v1_dev_08687,3
ynat-v1_dev_08688,1
ynat-v1_dev_08689,4
ynat-v1_dev_08690,1
ynat-v1_dev_08691,2
ynat-v1_dev_08692,2
ynat-v1_dev_08693,2
ynat-v1_dev_08694,3
ynat-v1_dev_08695,2
ynat-v1_dev_08696,5
ynat-v1_dev_08697,3
ynat-v1_dev_08698,2
ynat-v1_dev_08699,2
ynat-v1_dev_08700,3
ynat-v1_dev_08701,2
ynat-v1_dev_08702,2
ynat-v1_dev_08703,3
ynat-v1_dev_08704,2
ynat-v1_dev_08705,1
ynat-v1_dev_08706,6
ynat-v1_dev_08707,5
ynat-v1_dev_08708,5
ynat-v1_dev_08709,2
ynat-v1_dev_08710,6
ynat-v1_dev_08711,1
ynat-v1_dev_08712,1
ynat-v1_dev_08713,2
